A	B	Competition	Cooperation	A_B	dist	A_idx	B_idx	bin	IQ_outlier_comp	IQ_outlier_coop	zscore_comp	zscore_coop	MRCA_level	MRCA_taxa	A_taxa	B_taxa
4896	UMGS333	13154_4_42	0.76969696969697	0.164473684210526	UMGS333_13154_4_42	1.79541	2116	106	135	Positive		3.00199962480118	-0.145257648082479	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Enterobacter:s_Enterobacter steigerwaltii
4897	UMGS333	20298_2_11	0.775757575757576	0.168831168831169	UMGS333_20298_2_11	1.79986	2116	504	135	Positive		3.06919170825707	-0.0634438958043056	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A michiganensis_A
4898	UMGS333	20298_2_20	0.76969696969697	0.158940397350993	UMGS333_20298_2_20	1.7944	2116	511	135	Positive		3.00199962480118	-0.249147621271438	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella variicola
4899	UMGS333	20298_2_67	0.76969696969697	0.169934640522876	UMGS333_20298_2_67	1.79866	2116	553	135	Positive		3.00199962480118	-0.0427257137587266	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A michiganensis_A
4900	UMGS333	20298_3_17	0.787878787878788	0.155844155844156	UMGS333_20298_3_17	1.79558	2116	562	135	Positive		3.20357587516883	-0.307280961417657	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter freundii
4901	UMGS333	20298_3_13	0.763636363636364	0.165562913907285	UMGS333_20298_3_13	1.79627	2116	563	135	Positive		2.9348075413453	-0.124806865958658	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A oxytoca
4902	UMGS333	20298_3_15	0.775757575757576	0.168831168831169	UMGS333_20298_3_15	1.79504	2116	564	135	Positive		3.06919170825707	-0.0634438958043056	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A michiganensis_A
4903	UMGS333	20298_3_37	0.76969696969697	0.158940397350993	UMGS333_20298_3_37	1.79611	2116	584	135	Positive		3.00199962480118	-0.249147621271438	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella pneumoniae
4904	UMGS333	GCF_000163075.1	0.775757575757576	0.152317880794702	UMGS333_GCF_000163075.1	1.7994	2116	879	135	Positive		3.06919170825707	-0.373488376584199	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella variicola
4905	UMGS333	GCF_000173415.1	0.757575757575758	0.155405405405405	UMGS333_GCF_000173415.1	1.79499	2116	919	135	Positive		2.86761545788942	-0.315518700120821	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Providencia:s_Providencia alcalifaciens
4906	UMGS333	GCF_000238735.1	0.745454545454545	0.163265306122449	UMGS333_GCF_000238735.1	1.79857	2116	1018	135			2.73323129097764	-0.167945495352888	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
4907	UMGS333	GCF_000300935.1	0.781818181818182	0.156862745098039	UMGS333_GCF_000300935.1	1.79872	2116	1050	135	Positive		3.13638379171295	-0.288156485683284	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella pneumoniae
4908	UMGS333	GCF_000527215.1	0.775757575757576	0.163398692810458	UMGS333_GCF_000527215.1	1.79823	2116	1187	135	Positive		3.06919170825707	-0.165441099720996	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A oxytoca
4909	UMGS333	UMGS836	0.745454545454545	0.168918918918919	UMGS333_UMGS836	1.79529	2116	2632	135			2.73323129097764	-0.0617963480636765	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Morganella:s_
4910	UMGS373	12718_7_11	0.746376811594203	0.176	UMGS373_12718_7_11	1.79949	2154	18	135			2.74345617324267	0.0711541644142612	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Proteus:s_Proteus mirabilis
4911	UMGS373	GCF_000156395.1	0.782608695652174	0.142857142857143	UMGS373_GCF_000156395.1	1.79604	2154	804	135	Positive		3.14514797651154	-0.551118027031009	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Providencia:s_Providencia rustigianii
4912	UMGS373	GCF_000163955.1	0.768115942028985	0.152	UMGS373_GCF_000163955.1	1.79817	2154	889	135	Positive		2.98447125520399	-0.379456732839212	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Edwardsiella:s_Edwardsiella tarda
4913	UMGS373	GCF_000321045.1	0.753623188405797	0.140495867768595	UMGS373_GCF_000321045.1	1.79552	2154	1071	135	Positive		2.82379453389644	-0.595452038960713	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Enterobacter_C:s_Enterobacter_C massiliensis
4914	UMGS373	GCF_000517745.1	0.768115942028985	0.145161290322581	UMGS373_GCF_000517745.1	1.79298	2154	1183	135	Positive		2.98447125520399	-0.50785661216412	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Providencia:s_Providencia alcalifaciens_A
4915	UMGS373	GCF_000517805.1	0.77536231884058	0.144	UMGS373_GCF_000517805.1	1.79554	2154	1184	135	Positive		3.06480961585777	-0.529660365257037	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Providencia:s_Providencia alcalifaciens
4916	UMGS373	GCF_000527275.1	0.768115942028985	0.145161290322581	UMGS373_GCF_000527275.1	1.79144	2154	1188	135	Positive		2.98447125520399	-0.50785661216412	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Providencia:s_Providencia alcalifaciens_A
4917	UMGS373	GCF_000527255.1	0.746376811594203	0.141666666666667	UMGS373_GCF_000527255.1	1.79195	2154	1189	135			2.74345617324267	-0.573469758045563	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Providencia:s_Providencia alcalifaciens
4918	UMGS373	GCF_000527295.1	0.753623188405797	0.140495867768595	UMGS373_GCF_000527295.1	1.79278	2154	1190	135	Positive		2.82379453389644	-0.595452038960713	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Providencia:s_Providencia alcalifaciens
4919	UMGS373	GCF_000527335.1	0.746376811594203	0.141666666666667	UMGS373_GCF_000527335.1	1.79529	2154	1191	135			2.74345617324267	-0.573469758045563	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Providencia:s_Providencia alcalifaciens
4920	UMGS373	GCF_000527315.1	0.77536231884058	0.144	UMGS373_GCF_000527315.1	1.79308	2154	1192	135	Positive		3.06480961585777	-0.529660365257037	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Providencia:s_Providencia alcalifaciens
4921	UMGS373	GCF_900021175.1	0.768115942028985	0.131147540983607	UMGS373_GCF_900021175.1	1.79855	2154	1307	135	Positive		2.98447125520399	-0.770971118977468	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Enterobacter_A:s_Enterobacter_A timonensis
4922	UMGS373	UMGS47	0.768115942028985	0.158730158730159	UMGS373_UMGS47	1.79631	2154	2258	135	Positive		2.98447125520399	-0.25309494683691	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Pantoea:s_Pantoea brenneri
4923	UMGS373	UMGS54	0.753623188405797	0.161290322580645	UMGS373_UMGS54	1.79151	2154	2330	135	Positive		2.82379453389644	-0.205026708095935	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Bacteroidaceae:g_Prevotellamassilia:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Pantoea:s_
4924	UMGS402	12718_7_12	0.78804347826087	0.152046783625731	UMGS402_12718_7_12	1.79744	2184	25	135	Positive		3.20540174700188	-0.378578349023903	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella pneumoniae
4925	UMGS402	12718_7_3	0.782608695652174	0.14792899408284	UMGS402_12718_7_3	1.7981	2184	29	135	Positive		3.14514797651154	-0.455891717383199	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Enterobacter:s_Enterobacter mori
4926	UMGS402	12718_7_49	0.782608695652174	0.162790697674419	UMGS402_12718_7_49	1.7961	2184	56	135	Positive		3.14514797651154	-0.176856484461674	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Enterobacter:s_
4927	UMGS402	12718_7_5	0.782608695652174	0.152941176470588	UMGS402_12718_7_5	1.79985	2184	57	135	Positive		3.14514797651154	-0.361785717260649	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella pneumoniae
4928	UMGS402	12718_7_50	0.777173913043478	0.153846153846154	UMGS402_12718_7_50	1.79116	2184	64	135	Positive		3.08489420602121	-0.344794356127404	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Enterobacter:s_Enterobacter cloacae_A
4929	UMGS402	12718_7_8	0.782608695652174	0.152941176470588	UMGS402_12718_7_8	1.7998	2184	87	135	Positive		3.14514797651154	-0.361785717260649	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella pneumoniae
4930	UMGS402	13154_4_42	0.78804347826087	0.147058823529412	UMGS402_13154_4_42	1.79517	2184	106	135	Positive		3.20540174700188	-0.472229564626688	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Enterobacter:s_Enterobacter steigerwaltii
4931	UMGS402	20287_6_6	0.744565217391304	0.16969696969697	UMGS402_20287_6_6	1.79714	2184	478	135			2.72337158307922	-0.0471880914300793	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A sp1
4932	UMGS402	20298_2_11	0.793478260869565	0.15606936416185	UMGS402_20298_2_11	1.79962	2184	504	135	Positive		3.2656555174922	-0.303052572996614	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A michiganensis_A
4933	UMGS402	20298_2_20	0.798913043478261	0.145348837209302	UMGS402_20298_2_20	1.79416	2184	511	135	Positive		3.32590928798254	-0.504335334209852	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella variicola
4934	UMGS402	20298_2_67	0.78804347826087	0.161849710982659	UMGS402_20298_2_67	1.79842	2184	553	135	Positive		3.20540174700188	-0.194523936856572	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A michiganensis_A
4935	UMGS402	20298_3_17	0.815217391304348	0.137931034482759	UMGS402_20298_3_17	1.79534	2184	562	135	Positive		3.50667059945353	-0.643607948470552	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter freundii
4936	UMGS402	20298_3_13	0.78804347826087	0.152046783625731	UMGS402_20298_3_13	1.79603	2184	563	135	Positive		3.20540174700188	-0.378578349023903	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A oxytoca
4937	UMGS402	20298_3_15	0.793478260869565	0.15606936416185	UMGS402_20298_3_15	1.7948	2184	564	135	Positive		3.2656555174922	-0.303052572996614	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A michiganensis_A
4938	UMGS402	20298_3_37	0.78804347826087	0.147058823529412	UMGS402_20298_3_37	1.79587	2184	584	135	Positive		3.20540174700188	-0.472229564626688	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella pneumoniae
4939	UMGS402	GCF_000163075.1	0.798913043478261	0.145348837209302	UMGS402_GCF_000163075.1	1.79916	2184	879	135	Positive		3.32590928798254	-0.504335334209852	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella variicola
4940	UMGS402	GCF_000173415.1	0.78804347826087	0.147058823529412	UMGS402_GCF_000173415.1	1.79475	2184	919	135	Positive		3.20540174700188	-0.472229564626688	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Providencia:s_Providencia alcalifaciens
4941	UMGS402	GCF_000238735.1	0.744565217391304	0.149068322981366	UMGS402_GCF_000238735.1	1.79833	2184	1018	135			2.72337158307922	-0.434500299998548	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Citrobacter:s_Citrobacter portucalensis
4942	UMGS402	GCF_000300935.1	0.793478260869565	0.151162790697674	UMGS402_GCF_000300935.1	1.79848	2184	1050	135	Positive		3.2656555174922	-0.395175717627132	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella pneumoniae
4943	UMGS402	GCF_000300955.1	0.755434782608696	0.157575757575758	UMGS402_GCF_000300955.1	1.79988	2184	1052	135	Positive		2.84387912405989	-0.274769352669205	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella:s_Klebsiella pneumoniae
4944	UMGS402	GCF_000527235.1	0.744565217391304	0.16969696969697	UMGS402_GCF_000527235.1	1.79956	2184	1186	135			2.72337158307922	-0.0471880914300793	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A oxytoca
4945	UMGS402	GCF_000527215.1	0.78804347826087	0.161849710982659	UMGS402_GCF_000527215.1	1.79799	2184	1187	135	Positive		3.20540174700188	-0.194523936856572	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Klebsiella_A:s_Klebsiella_A oxytoca
4946	UMGS402	UMGS1256	0.766304347826087	0.140243902439024	UMGS402_UMGS1256	1.7901	2184	1613	135	Positive		2.96438666504055	-0.600182802428828	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Atlantibacter:s_Atlantibacter hermannii
4947	UMGS402	UMGS776	0.75	0.126582278481013	UMGS402_UMGS776	1.79066	2184	2566	135	Positive		2.78362535356956	-0.856685995331282	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Spirochaetota:c_Brachyspirae:o_Brachyspirales:f_Brachyspiraceae:g_Brachyspira:s_GCA_000431595.1
4948	UMGS402	UMGS836	0.760869565217391	0.156626506024096	UMGS402_UMGS836	1.79505	2184	2632	135	Positive		2.90413289455022	-0.292591981561442	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Morganella:s_
4949	UMGS440	UMGS205	0.75609756097561	0.119318181818182	UMGS440_UMGS205	1.79865	2224	1985	135	Positive		2.85122714485139	-0.993072708455208	d	Bacteria	d_Bacteria:p_Bacteroidota:c_Bacteroidia:o_Bacteroidales:f_Muribaculaceae:g_CAG-485:s_	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Aeromonadaceae:g_Aeromonas:s_Aeromonas caviae
4950	UMGS460	8080_1_80	0.780487804878049	0.0588235294117647	UMGS460_8080_1_80	1.79533	2246	726	135	Positive		3.12163430997873	-2.12888727511741	p	Firmicutes	d_Bacteria:p_Firmicutes:c_Clostridia:o_Tissierellales:f_Helcococcaceae:g_Levyella:s_Levyella massiliensis	d_Bacteria:p_Firmicutes:c_Bacilli:o_Erysipelotrichales:f_Erysipelotrichaceae:g_Eubacterium_D:s_
4951	UMGS460	GCF_000162075.1	0.75609756097561	0.176991150442478	UMGS460_GCF_000162075.1	1.79995	2246	861	135	Positive		2.85122714485139	0.0897634640058528	d	Bacteria	d_Bacteria:p_Firmicutes:c_Clostridia:o_Tissierellales:f_Helcococcaceae:g_Levyella:s_Levyella massiliensis	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Pseudomonadales:f_Moraxellaceae:g_Acinetobacter:s_Acinetobacter junii
4952	UMGS492	12718_7_11	0.801136363636364	0.145454545454545	UMGS492_12718_7_11	1.79569	2279	18	135	Positive		3.35055855772858	-0.50235061390835	d	Bacteria	d_Bacteria:p_Actinobacteriota:c_Actinobacteria:o_Actinomycetales:f_Actinomycetaceae:g_Actinomyces_B:s_GCF_000758755.1	d_Bacteria:p_Proteobacteria:c_Gammaproteobacteria:o_Enterobacterales:f_Enterobacteriaceae:g_Proteus:s_Proteus mirabilis
